date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:36:28	240/240	---M--	200	added ('OK')	text/xml	etag:W/%22f0-/culiYJQeOzm4NgPTxTNssC2mJc%22	https://www.cdhat.fr/sitemap.xml	C:/My%20Web%20Sites/https___www.cdhat.fr_11/www.cdhat.fr/sitemap.xml	(from https://www.cdhat.fr/)
14:36:28	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2013:36:28%20GMT	https://www.cdhat.fr/feed.xml	C:/My%20Web%20Sites/https___www.cdhat.fr_11/www.cdhat.fr/feed.2e.delayed	(from https://www.cdhat.fr/)
14:36:28	2959/2959	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2013:36:29%20GMT	https://www.cdhat.fr/${n.uri}	C:/My%20Web%20Sites/https___www.cdhat.fr_11/www.cdhat.fr/${n.2f.delayed	(from https://www.cdhat.fr/)
14:36:29	85558/85558	---M-Z	200	added ('OK')	application/javascript	etag:W/%220703fc226daab810fedb2d9c1fd13e9c%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.eb770ee8.bundle.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.eb770ee8.bundle.min.js	(from https://www.cdhat.fr/)
14:36:29	175150/175150	---M-Z	200	added ('OK')	application/javascript	etag:W/%2252e228078b86a3babe2e44c23e561b1b%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.578f27a3.bundle.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/services/wix-thunderbolt/dist/main.578f27a3.bundle.min.js	(from https://www.cdhat.fr/)
14:36:29	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.cdhat.fr/)
14:36:30	10737/10737	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d86dcdbfed4c273c4742744941259902%22	https://static.parastorage.com/unpkg/react@18.2.0/umd/react.production.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/unpkg/react@18.2.0/umd/react.production.min.js	(from https://www.cdhat.fr/)
14:36:30	131882/131882	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264141792105ea4861f9f33294d65ab81%22	https://static.parastorage.com/unpkg/react-dom@18.2.0/umd/react-dom.production.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/unpkg/react-dom@18.2.0/umd/react-dom.production.min.js	(from https://www.cdhat.fr/)
14:36:30	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2013:36:30%20GMT	https://www.cdhat.fr/decodeURIComponent(e	C:/My%20Web%20Sites/https___www.cdhat.fr_11/www.cdhat.fr/decodeURIComponent(e.35.delayed	(from https://www.cdhat.fr/)
14:36:30	7305/7305	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f370ea20b812382ebe915671e3e24%22	https://static.parastorage.com/services/tag-manager-client/1.827.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/services/tag-manager-client/1.827.0/siteTags.bundle.min.js	(from https://www.cdhat.fr/)
14:36:31	30907/30907	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e646fa090a760653cfa56c727bb5a13%22	https://static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	(from https://www.cdhat.fr/)
14:36:32	41657/41657	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Mar%202024%2013:36:32%20GMT	https://static.wixstatic.com/media/cdef5f_83703eff5d374c9e82a9686567468371~mv2_d_2048_1536_s_2.jpg/v1/crop/x_476,y_0,w_1319,h_1532/fill/w_349,h_406,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Env_Vire3_JPG.jpg	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.wixstatic.com/media/cdef5f_83703eff5d374c9e82a9686567468371_mv2_d_2048_1536_s_2.jpg/v1/crop/x_476,y_0,w_1319,h_1532/fill/w_349,h_406,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/Env_Vire3_JPG.jpg	(from https://www.cdhat.fr/presentation)
14:36:32	3434/3434	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Mar%202024%2013:36:32%20GMT	https://static.wixstatic.com/media/cdef5f_3d3ec429b14a42c98d180e6204262765~mv2.jpg/v1/crop/x_6,y_0,w_448,h_234/fill/w_112,h_59,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/gouvernance.jpg	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.wixstatic.com/media/cdef5f_3d3ec429b14a42c98d180e6204262765_mv2.jpg/v1/crop/x_6,y_0,w_448,h_234/fill/w_112,h_59,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/gouvernance.jpg	(from https://www.cdhat.fr/presentation)
14:36:32	2157/2157	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Mar%202024%2013:36:33%20GMT	https://static.wixstatic.com/media/cdef5f_6f72c9f133584c8da44e579ab965be65~mv2.jpg/v1/fill/w_77,h_55,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/equipe.jpg	C:/My%20Web%20Sites/https___www.cdhat.fr_11/static.wixstatic.com/media/cdef5f_6f72c9f133584c8da44e579ab965be65_mv2.jpg/v1/fill/w_77,h_55,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/equipe.jpg	(from https://www.cdhat.fr/presentation)
